;Symbol;medrv;bv;close_price;rv10;rsv_ss;open_time;nobs;rv5;bv_ss;rv5_ss;rv10_ss;open_to_close;close_time;rk_th2;rk_twoscale;open_price;rsv;rk_parzen
2013-09-24 00:00:00+01:00;.SPX;7.87E-06;1.52E-05;1697.65;2.16E-05;1.03E-05;93002;4681;1.85E-05;1.52E-05;1.85E-05;2.16E-05;-0.002911553;160002;1.79E-05;1.79E-05;1702.6;1.03E-05;3.50E-05
2013-09-25 00:00:00+01:00;.SPX;1.70E-05;3.04E-05;1692.97;2.95E-05;1.96E-05;93001;4681;3.25E-05;3.04E-05;3.25E-05;2.95E-05;-0.002978483;160001;3.81E-05;3.86E-05;1698.02;1.96E-05;2.42E-05
2013-09-26 00:00:00+01:00;.SPX;8.38E-06;2.17E-05;1698.77;3.32E-05;1.18E-05;93001;4680;2.80E-05;2.17E-05;2.80E-05;3.32E-05;0.002782348;155957;2.35E-05;2.29E-05;1694.05;1.18E-05;4.35E-05
2013-09-27 00:00:00+01:00;.SPX;1.12E-05;1.41E-05;1691.6;2.69E-05;1.81E-05;93002;4681;2.57E-05;1.41E-05;2.57E-05;2.69E-05;-0.002314652;160001;2.26E-05;2.23E-05;1695.52;1.81E-05;1.80E-05
2013-09-30 00:00:00+01:00;.SPX;1.08E-05;2.78E-05;1681.73;5.92E-05;4.73E-05;93002;4681;6.40E-05;2.78E-05;6.40E-05;5.92E-05;-0.003282886;160001;5.52E-05;5.60E-05;1687.26;4.73E-05;4.19E-05
2013-10-01 00:00:00+01:00;.SPX;5.29E-06;2.35E-05;1694.98;3.26E-05;7.14E-06;93001;4681;3.31E-05;2.35E-05;3.31E-05;3.26E-05;0.007443652;160001;2.63E-05;2.56E-05;1682.41;7.14E-06;2.93E-05
2013-10-02 00:00:00+01:00;.SPX;1.53E-05;2.04E-05;1693.41;4.05E-05;2.68E-05;93001;4680;4.09E-05;2.04E-05;4.09E-05;4.05E-05;0.00089209;155956;3.04E-05;2.97E-05;1691.9;2.68E-05;3.60E-05
2013-10-03 00:00:00+01:00;.SPX;3.56E-05;7.53E-05;1678.59;3.99E-05;4.22E-05;93002;4681;7.51E-05;7.53E-05;7.51E-05;3.99E-05;-0.00816394;160002;4.98E-05;4.93E-05;1692.35;4.22E-05;7.11E-05
2013-10-04 00:00:00+01:00;.SPX;9.33E-06;1.79E-05;1690.36;1.60E-05;5.29E-06;93002;4681;1.90E-05;1.79E-05;1.90E-05;1.60E-05;0.006868228;160002;1.92E-05;1.91E-05;1678.79;5.29E-06;2.55E-05
2013-10-07 00:00:00+01:00;.SPX;9.98E-06;2.03E-05;1676.01;6.84E-05;5.21E-05;93001;4680;6.70E-05;2.03E-05;6.70E-05;6.84E-05;-0.006624746;155957;4.88E-05;4.92E-05;1687.15;5.21E-05;4.81E-05
2013-10-08 00:00:00+01:00;.SPX;3.41E-05;5.05E-05;1655.63;5.09E-05;3.08E-05;93002;4681;4.93E-05;5.05E-05;4.93E-05;5.09E-05;-0.012359657;160002;4.42E-05;4.36E-05;1676.22;3.08E-05;4.17E-05
2013-10-09 00:00:00+01:00;.SPX;3.06E-05;5.21E-05;1656.36;5.05E-05;2.39E-05;93001;4680;4.82E-05;5.21E-05;4.82E-05;5.05E-05;-0.00038028;155956;5.51E-05;5.40E-05;1656.99;2.39E-05;4.68E-05
2013-10-10 00:00:00+01:00;.SPX;7.95E-06;3.15E-05;1692.22;0.000107893;6.65E-06;93002;4681;9.85E-05;3.15E-05;9.85E-05;0.000107893;0.018693694;160002;4.48E-05;4.44E-05;1660.88;6.65E-06;0.000125456
2013-10-11 00:00:00+01:00;.SPX;9.60E-06;1.97E-05;1703.12;2.92E-05;7.89E-06;93002;4681;2.33E-05;1.97E-05;2.33E-05;2.92E-05;0.007088572;160001;1.73E-05;1.72E-05;1691.09;7.89E-06;3.06E-05
2013-10-14 00:00:00+01:00;.SPX;1.37E-05;3.08E-05;1710.25;3.10E-05;2.33E-05;93002;4681;4.06E-05;3.08E-05;4.06E-05;3.10E-05;0.006093664;160002;3.37E-05;3.47E-05;1699.86;2.33E-05;2.83E-05
2013-10-15 00:00:00+01:00;.SPX;2.30E-05;4.22E-05;1698.38;4.90E-05;3.04E-05;93001;4679;5.45E-05;4.22E-05;5.45E-05;4.90E-05;-0.006333017;155957;5.45E-05;5.32E-05;1709.17;3.04E-05;4.12E-05
2013-10-16 00:00:00+01:00;.SPX;1.41E-05;3.07E-05;1721.17;6.63E-05;7.91E-06;93001;4680;5.89E-05;3.07E-05;5.89E-05;6.63E-05;0.012087847;155957;3.08E-05;3.04E-05;1700.49;7.91E-06;7.06E-05
2013-10-17 00:00:00+01:00;.SPX;6.32E-06;1.55E-05;1732.89;1.80E-05;1.29E-05;93002;4680;2.33E-05;1.55E-05;2.33E-05;1.80E-05;0.007367412;155957;1.76E-05;1.78E-05;1720.17;1.29E-05;2.19E-05
2013-10-18 00:00:00+01:00;.SPX;1.01E-05;1.76E-05;1744.31;1.32E-05;7.09E-06;93002;4681;1.65E-05;1.76E-05;1.65E-05;1.32E-05;0.004360785;160001;1.22E-05;1.19E-05;1736.72;7.09E-06;1.19E-05
2013-10-21 00:00:00+01:00;.SPX;6.27E-06;9.64E-06;1744.47;9.53E-06;5.32E-06;93002;4681;9.55E-06;9.64E-06;9.55E-06;9.53E-06;-0.000418378;160001;1.04E-05;1.02E-05;1745.2;5.32E-06;7.15E-06
2013-10-22 00:00:00+01:00;.SPX;1.09E-05;2.21E-05;1754.57;2.88E-05;1.21E-05;93002;4680;2.99E-05;2.21E-05;2.99E-05;2.88E-05;0.004621479;155957;2.40E-05;2.36E-05;1746.48;1.21E-05;4.67E-05
2013-10-23 00:00:00+01:00;.SPX;1.54E-05;3.01E-05;1746.38;2.65E-05;1.68E-05;93001;4680;2.95E-05;3.01E-05;2.95E-05;2.65E-05;-0.003367016;155957;2.85E-05;2.81E-05;1752.27;1.68E-05;2.38E-05
2013-10-24 00:00:00+01:00;.SPX;9.17E-06;1.28E-05;1751.94;9.17E-06;5.64E-06;93002;4681;1.30E-05;1.28E-05;1.30E-05;9.17E-06;0.002548995;160001;1.63E-05;1.59E-05;1747.48;5.64E-06;4.94E-06
2013-10-25 00:00:00+01:00;.SPX;6.25E-06;9.56E-06;1759.81;9.65E-06;4.11E-06;93002;4681;9.51E-06;9.56E-06;9.51E-06;9.65E-06;0.002161659;160001;1.39E-05;1.35E-05;1756.01;4.11E-06;8.73E-06
2013-10-28 00:00:00+00:00;.SPX;3.88E-06;8.26E-06;1762.2;1.10E-05;4.16E-06;83001;4680;9.53E-06;8.26E-06;9.53E-06;1.10E-05;0.001578819;145957;1.01E-05;9.93E-06;1759.42;4.16E-06;1.07E-05
2013-10-29 00:00:00+00:00;.SPX;5.25E-06;1.18E-05;1771.9;1.48E-05;4.17E-06;83002;4680;1.64E-05;1.18E-05;1.64E-05;1.48E-05;0.00507522;145957;1.29E-05;1.26E-05;1762.93;4.17E-06;8.42E-06
2013-10-30 00:00:00+00:00;.SPX;1.23E-05;2.96E-05;1763.41;2.19E-05;2.32E-05;83001;4680;3.53E-05;2.96E-05;3.53E-05;2.19E-05;-0.005011776;145957;4.33E-05;4.31E-05;1772.27;2.32E-05;2.72E-05
2013-10-31 00:00:00+00:00;.SPX;1.76E-05;3.07E-05;1756.98;3.37E-05;1.88E-05;83001;4681;3.06E-05;3.07E-05;3.06E-05;3.37E-05;-0.0035566;150001;2.56E-05;2.50E-05;1763.24;1.88E-05;3.45E-05
2013-11-01 00:00:00+00:00;.SPX;1.17E-05;3.33E-05;1761.93;3.88E-05;1.55E-05;83002;4681;3.29E-05;3.33E-05;3.29E-05;3.88E-05;0.001834899;150001;2.44E-05;2.40E-05;1758.7;1.55E-05;2.52E-05
2013-11-04 00:00:00+00:00;.SPX;2.37E-06;7.31E-06;1768.09;1.37E-05;4.61E-06;83001;4681;1.34E-05;7.31E-06;1.34E-05;1.37E-05;0.002656104;150001;1.29E-05;1.28E-05;1763.4;4.61E-06;7.86E-06
2013-11-05 00:00:00+00:00;.SPX;6.48E-06;1.20E-05;1762.85;1.99E-05;1.41E-05;83001;4680;2.02E-05;1.20E-05;2.02E-05;1.99E-05;-0.001598404;145956;1.86E-05;1.86E-05;1765.67;1.41E-05;2.66E-05
2013-11-06 00:00:00+00:00;.SPX;5.67E-06;1.42E-05;1770.43;1.70E-05;6.81E-06;83002;4681;1.90E-05;1.42E-05;1.90E-05;1.70E-05;0.003071765;150001;1.59E-05;1.58E-05;1765;6.81E-06;2.50E-05
2013-11-07 00:00:00+00:00;.SPX;1.70E-05;3.21E-05;1747.42;4.34E-05;3.03E-05;83002;4681;3.86E-05;3.21E-05;3.86E-05;4.34E-05;-0.013257124;150001;4.12E-05;4.13E-05;1770.74;3.03E-05;6.14E-05
2013-11-08 00:00:00+00:00;.SPX;9.93E-06;2.88E-05;1770.44;3.19E-05;7.76E-06;83001;4680;3.46E-05;2.88E-05;3.46E-05;3.19E-05;0.012544178;145957;2.79E-05;2.77E-05;1748.37;7.76E-06;3.86E-05
2013-11-11 00:00:00+00:00;.SPX;2.57E-06;1.05E-05;1771.8;5.63E-06;5.67E-06;83001;4680;1.13E-05;1.05E-05;1.13E-05;5.63E-06;0.001039032;145957;8.74E-06;8.67E-06;1769.96;5.67E-06;2.29E-06
2013-11-12 00:00:00+00:00;.SPX;6.42E-06;1.70E-05;1767.69;2.02E-05;1.37E-05;83001;4680;2.41E-05;1.70E-05;2.41E-05;2.02E-05;-0.001029063;145957;2.12E-05;2.10E-05;1769.51;1.37E-05;1.20E-05
2013-11-13 00:00:00+00:00;.SPX;8.49E-06;1.59E-05;1781.87;2.05E-05;6.69E-06;83001;4680;2.03E-05;1.59E-05;2.03E-05;2.05E-05;0.009869688;145957;1.51E-05;1.49E-05;1764.37;6.69E-06;2.84E-05
2013-11-14 00:00:00+00:00;.SPX;6.91E-06;2.10E-05;1790.65;2.26E-05;8.89E-06;83001;4680;2.03E-05;2.10E-05;2.03E-05;2.26E-05;0.004421567;145957;1.61E-05;1.58E-05;1782.75;8.89E-06;9.21E-06
2013-11-15 00:00:00+00:00;.SPX;3.56E-06;5.65E-06;1798.18;5.13E-06;2.23E-06;83002;4681;6.29E-06;5.65E-06;6.29E-06;5.13E-06;0.004190775;150002;7.54E-06;7.45E-06;1790.66;2.23E-06;5.55E-06
2013-11-18 00:00:00+00:00;.SPX;3.19E-06;1.77E-05;1791.35;1.87E-05;1.41E-05;83001;4680;2.26E-05;1.77E-05;2.26E-05;1.87E-05;-0.004161369;145956;1.71E-05;1.68E-05;1798.82;1.41E-05;2.59E-05
2013-11-19 00:00:00+00:00;.SPX;1.77E-05;2.78E-05;1788.11;3.75E-05;1.45E-05;83001;4680;3.03E-05;2.78E-05;3.03E-05;3.75E-05;-0.001497667;145957;2.84E-05;2.81E-05;1790.79;1.45E-05;2.51E-05
2013-11-20 00:00:00+00:00;.SPX;1.19E-05;4.08E-05;1781.51;2.87E-05;2.12E-05;83001;4680;3.93E-05;4.08E-05;3.93E-05;2.87E-05;-0.004525224;145957;3.78E-05;3.79E-05;1789.59;2.12E-05;2.29E-05
2013-11-21 00:00:00+00:00;.SPX;5.17E-06;1.39E-05;1795.82;1.30E-05;4.42E-06;83001;4680;1.87E-05;1.39E-05;1.87E-05;1.30E-05;0.006872802;145956;1.43E-05;1.43E-05;1783.52;4.42E-06;1.54E-05
2013-11-22 00:00:00+00:00;.SPX;3.29E-06;5.33E-06;1804.84;6.11E-06;1.72E-06;83001;4680;6.01E-06;5.33E-06;6.01E-06;6.11E-06;0.004236483;145956;7.83E-06;7.43E-06;1797.21;1.72E-06;5.82E-06
2013-11-25 00:00:00+00:00;.SPX;2.04E-06;7.99E-06;1802.73;6.40E-06;4.49E-06;83001;4680;7.81E-06;7.99E-06;7.81E-06;6.40E-06;-0.00199498;145956;8.39E-06;8.15E-06;1806.33;4.49E-06;8.67E-06
2013-11-26 00:00:00+00:00;.SPX;2.96E-06;6.45E-06;1803.02;1.01E-05;5.31E-06;83002;4680;9.04E-06;6.45E-06;9.04E-06;1.01E-05;8.32E-05;145956;9.08E-06;9.02E-06;1802.87;5.31E-06;1.02E-05
2013-11-27 00:00:00+00:00;.SPX;2.12E-06;4.69E-06;1807.26;6.84E-06;2.47E-06;83001;4681;5.80E-06;4.69E-06;5.80E-06;6.84E-06;0.002093754;150001;6.42E-06;6.30E-06;1803.48;2.47E-06;7.60E-06
2013-11-29 00:00:00+00:00;.SPX;9.98E-07;6.92E-06;1805.81;1.11E-05;5.49E-06;83001;2761;8.01E-06;6.92E-06;8.01E-06;1.11E-05;-0.001593582;125534;7.87E-06;7.64E-06;1808.69;5.49E-06;1.29E-05
2013-12-02 00:00:00+00:00;.SPX;5.03E-06;1.41E-05;1800.85;1.31E-05;9.84E-06;83002;4681;1.34E-05;1.41E-05;1.34E-05;1.31E-05;-0.003160173;150002;1.47E-05;1.45E-05;1806.55;9.84E-06;1.48E-05
2013-12-03 00:00:00+00:00;.SPX;1.53E-05;1.87E-05;1795.16;2.51E-05;1.43E-05;83002;4680;2.34E-05;1.87E-05;2.34E-05;2.51E-05;-0.002748064;145957;2.18E-05;2.15E-05;1800.1;1.43E-05;2.44E-05
2013-12-04 00:00:00+00:00;.SPX;2.20E-05;4.83E-05;1792.83;5.89E-05;3.14E-05;83001;4681;5.94E-05;4.83E-05;5.94E-05;5.89E-05;-0.000178473;150001;4.29E-05;4.30E-05;1793.15;3.14E-05;8.26E-05
2013-12-05 00:00:00+00:00;.SPX;8.27E-06;2.07E-05;1785.07;2.49E-05;1.84E-05;83002;4680;2.91E-05;2.07E-05;2.91E-05;2.49E-05;-0.004332169;150001;2.73E-05;2.68E-05;1792.82;1.84E-05;1.34E-05
2013-12-06 00:00:00+00:00;.SPX;7.67E-06;2.52E-05;1804.92;5.07E-05;6.20E-06;83002;4681;6.82E-05;2.52E-05;6.82E-05;5.07E-05;0.009217271;150001;3.54E-05;3.60E-05;1788.36;6.20E-06;4.38E-05
2013-12-09 00:00:00+00:00;.SPX;5.28E-06;9.65E-06;1808.56;1.03E-05;3.78E-06;83002;4681;1.18E-05;9.65E-06;1.18E-05;1.03E-05;0.001300221;150001;9.78E-06;9.63E-06;1806.21;3.78E-06;6.54E-06
2013-12-10 00:00:00+00:00;.SPX;5.40E-06;1.02E-05;1802.71;1.18E-05;6.26E-06;83001;4680;1.09E-05;1.02E-05;1.09E-05;1.18E-05;-0.00270891;145957;1.40E-05;1.39E-05;1807.6;6.26E-06;8.75E-06
2013-12-11 00:00:00+00:00;.SPX;2.22E-05;2.67E-05;1782.02;2.70E-05;2.02E-05;83002;4681;2.78E-05;2.67E-05;2.78E-05;2.70E-05;-0.011571272;150001;2.37E-05;2.35E-05;1802.76;2.02E-05;3.35E-05
2013-12-12 00:00:00+00:00;.SPX;1.46E-05;2.40E-05;1775.43;2.80E-05;1.90E-05;83001;4672;2.99E-05;2.40E-05;2.99E-05;2.80E-05;-0.00353093;145957;2.37E-05;2.33E-05;1781.71;1.90E-05;2.46E-05
2013-12-13 00:00:00+00:00;.SPX;1.26E-05;2.17E-05;1775.04;2.80E-05;1.23E-05;83001;4680;2.08E-05;2.17E-05;2.08E-05;2.80E-05;-0.001654931;145957;1.95E-05;1.94E-05;1777.98;1.23E-05;1.88E-05
2013-12-16 00:00:00+00:00;.SPX;5.60E-06;2.25E-05;1786.55;5.74E-05;6.71E-06;83002;4681;4.44E-05;2.25E-05;4.44E-05;5.74E-05;0.005089755;150001;2.52E-05;2.44E-05;1777.48;6.71E-06;6.04E-05
2013-12-17 00:00:00+00:00;.SPX;5.58E-06;1.34E-05;1781.02;2.05E-05;1.22E-05;83001;4680;1.93E-05;1.34E-05;1.93E-05;2.05E-05;-0.003055372;145957;1.58E-05;1.54E-05;1786.47;1.22E-05;1.83E-05
2013-12-18 00:00:00+00:00;.SPX;1.48E-05;9.97E-05;1810.41;0.00014243;2.23E-05;83001;4680;0.000100889;9.97E-05;0.000100889;0.00014243;0.016120086;145957;0.000123201;0.000119597;1781.46;2.23E-05;0.000136865
2013-12-19 00:00:00+00:00;.SPX;7.19E-06;1.37E-05;1809.49;1.21E-05;9.62E-06;83001;4680;1.74E-05;1.37E-05;1.74E-05;1.21E-05;0.000270831;145956;1.70E-05;1.64E-05;1809;9.62E-06;9.91E-06
2013-12-20 00:00:00+00:00;.SPX;3.49E-06;9.08E-06;1819.56;1.52E-05;3.20E-06;83002;4680;1.21E-05;9.08E-06;1.21E-05;1.52E-05;0.005052422;145956;1.03E-05;1.02E-05;1810.39;3.20E-06;1.84E-05
2013-12-23 00:00:00+00:00;.SPX;3.39E-06;5.87E-06;1828.15;1.17E-05;2.96E-06;83001;4680;1.25E-05;5.87E-06;1.25E-05;1.17E-05;0.002864916;145957;9.54E-06;9.55E-06;1822.92;2.96E-06;6.17E-06
2013-12-24 00:00:00+00:00;.SPX;4.66E-07;1.06E-06;1833.32;1.59E-06;2.71E-07;83002;2761;1.62E-06;1.06E-06;1.62E-06;1.59E-06;0.002895117;124141;2.80E-06;2.75E-06;1828.02;2.71E-07;1.94E-06
2013-12-26 00:00:00+00:00;.SPX;1.08E-06;2.39E-06;1842;4.32E-06;9.78E-07;83002;4681;4.39E-06;2.39E-06;4.39E-06;4.32E-06;0.003829255;150002;5.82E-06;5.71E-06;1834.96;9.78E-07;3.91E-06
2013-12-27 00:00:00+00:00;.SPX;3.18E-06;5.56E-06;1841.26;4.35E-06;2.80E-06;83002;4680;5.11E-06;5.56E-06;5.11E-06;4.35E-06;-0.000928281;145957;5.14E-06;5.07E-06;1842.97;2.80E-06;4.53E-06
2013-12-30 00:00:00+00:00;.SPX;1.54E-06;3.12E-06;1840.99;3.34E-06;1.65E-06;83001;4680;3.08E-06;3.12E-06;3.08E-06;3.34E-06;-0.000260695;145956;4.14E-06;4.09E-06;1841.47;1.65E-06;2.07E-06
2013-12-31 00:00:00+00:00;.SPX;2.86E-06;6.82E-06;1847.76;8.69E-06;2.51E-06;83001;4680;7.97E-06;6.82E-06;7.97E-06;8.69E-06;0.00279105;145956;7.82E-06;7.77E-06;1842.61;2.51E-06;1.10E-05
2014-01-02 00:00:00+00:00;.SPX;1.27E-05;3.02E-05;1832.1;4.24E-05;2.37E-05;83001;4680;3.26E-05;3.02E-05;3.26E-05;4.24E-05;-0.007482444;145957;2.44E-05;2.38E-05;1845.86;2.37E-05;2.74E-05
2014-01-03 00:00:00+00:00;.SPX;6.82E-06;1.51E-05;1831.47;1.71E-05;8.92E-06;83001;4680;1.64E-05;1.51E-05;1.64E-05;1.71E-05;-0.000949605;145956;1.13E-05;1.11E-05;1833.21;8.92E-06;2.25E-05
2014-01-06 00:00:00+00:00;.SPX;6.18E-06;2.05E-05;1826.63;2.32E-05;1.60E-05;83001;4681;2.82E-05;2.05E-05;2.82E-05;2.32E-05;-0.003104727;150001;2.81E-05;2.84E-05;1832.31;1.60E-05;2.14E-05
2014-01-07 00:00:00+00:00;.SPX;3.22E-06;1.23E-05;1837.83;1.91E-05;3.53E-06;83002;4680;1.52E-05;1.23E-05;1.52E-05;1.91E-05;0.004974728;145956;1.30E-05;1.27E-05;1828.71;3.53E-06;2.33E-05
2014-01-08 00:00:00+00:00;.SPX;8.42E-06;2.11E-05;1837.32;2.17E-05;1.48E-05;83001;4681;2.55E-05;2.11E-05;2.55E-05;2.17E-05;-0.000315627;150001;2.53E-05;2.50E-05;1837.9;1.48E-05;1.64E-05
2014-01-09 00:00:00+00:00;.SPX;6.35E-06;1.02E-05;1838.17;2.12E-05;1.04E-05;83002;4681;2.01E-05;1.02E-05;2.01E-05;2.12E-05;-0.000451434;150001;1.89E-05;1.87E-05;1839;1.04E-05;2.60E-05
2014-01-10 00:00:00+00:00;.SPX;4.35E-06;1.26E-05;1842.44;2.13E-05;9.27E-06;83001;4681;1.75E-05;1.26E-05;1.75E-05;2.13E-05;0.0012926;150001;2.12E-05;2.08E-05;1840.06;9.27E-06;1.69E-05
2014-01-13 00:00:00+00:00;.SPX;1.13E-05;2.33E-05;1818.92;2.50E-05;1.67E-05;83001;4681;2.23E-05;2.33E-05;2.23E-05;2.50E-05;-0.012207202;150001;2.56E-05;2.51E-05;1841.26;1.67E-05;4.05E-05
2014-01-14 00:00:00+00:00;.SPX;8.90E-06;1.97E-05;1838.68;2.29E-05;4.92E-06;83002;4681;2.45E-05;1.97E-05;2.45E-05;2.29E-05;0.009464448;150001;2.22E-05;2.21E-05;1821.36;4.92E-06;1.74E-05
2014-01-15 00:00:00+00:00;.SPX;5.82E-06;1.24E-05;1848.41;1.91E-05;4.72E-06;83002;4681;1.52E-05;1.24E-05;1.52E-05;1.91E-05;0.00427767;150001;1.41E-05;1.39E-05;1840.52;4.72E-06;1.35E-05
2014-01-16 00:00:00+00:00;.SPX;4.34E-06;1.28E-05;1845.86;1.44E-05;8.31E-06;83002;4681;1.38E-05;1.28E-05;1.38E-05;1.44E-05;-0.001153268;150001;1.25E-05;1.21E-05;1847.99;8.31E-06;1.03E-05
2014-01-17 00:00:00+00:00;.SPX;2.98E-06;7.63E-06;1838.46;1.14E-05;8.60E-06;83001;4680;1.31E-05;7.63E-06;1.31E-05;1.14E-05;-0.003133582;145957;1.21E-05;1.19E-05;1844.23;8.60E-06;1.39E-05
2014-01-21 00:00:00+00:00;.SPX;8.67E-06;2.46E-05;1843.74;3.79E-05;1.79E-05;83002;4681;4.43E-05;2.46E-05;4.43E-05;3.79E-05;0.001460056;150001;2.58E-05;2.58E-05;1841.05;1.79E-05;4.19E-05
2014-01-22 00:00:00+00:00;.SPX;5.38E-06;9.07E-06;1844.91;1.05E-05;4.75E-06;83001;4679;9.84E-06;9.07E-06;9.84E-06;1.05E-05;0.000108412;145956;1.12E-05;1.07E-05;1844.71;4.75E-06;5.89E-06
2014-01-23 00:00:00+00:00;.SPX;1.36E-05;3.38E-05;1828.84;6.57E-05;4.09E-05;83001;4681;5.08E-05;3.38E-05;5.08E-05;6.57E-05;-0.007327477;150001;3.94E-05;3.98E-05;1842.29;4.09E-05;5.22E-05
2014-01-24 00:00:00+00:00;.SPX;1.88E-05;5.26E-05;1790.66;8.30E-05;7.04E-05;83002;4681;8.22E-05;5.26E-05;8.22E-05;8.30E-05;-0.020069116;150001;5.65E-05;5.56E-05;1826.96;7.04E-05;8.43E-05
2014-01-27 00:00:00+00:00;.SPX;6.46E-05;7.85E-05;1781.56;7.30E-05;3.39E-05;83002;4681;6.58E-05;7.85E-05;6.58E-05;7.30E-05;-0.005301488;150001;6.36E-05;6.28E-05;1791.03;3.39E-05;8.73E-05
2014-01-28 00:00:00+00:00;.SPX;2.06E-05;2.34E-05;1792.45;2.34E-05;1.19E-05;83002;4681;2.83E-05;2.34E-05;2.83E-05;2.34E-05;0.00528606;150001;2.96E-05;2.95E-05;1783;1.19E-05;3.66E-05
2014-01-29 00:00:00+00:00;.SPX;3.67E-05;7.67E-05;1774.3;0.000119131;7.71E-05;83002;4681;0.000108614;7.67E-05;0.000108614;0.000119131;-0.008893436;150001;0.000111551;0.000110089;1790.15;7.71E-05;4.24E-05
2014-01-30 00:00:00+00:00;.SPX;1.13E-05;2.50E-05;1794.16;6.85E-05;9.15E-06;83001;4680;6.09E-05;2.50E-05;6.09E-05;6.85E-05;0.009514734;145957;3.34E-05;3.32E-05;1777.17;9.15E-06;4.34E-05
2014-01-31 00:00:00+00:00;.SPX;2.63E-05;6.21E-05;1782.4;0.000151061;9.49E-05;83002;4681;0.000122023;6.21E-05;0.000122023;0.000151061;-0.004746348;150001;7.90E-05;7.71E-05;1790.88;9.49E-05;0.000109151
2014-02-03 00:00:00+00:00;.SPX;5.31E-05;9.42E-05;1741.95;0.000105487;7.17E-05;83001;4680;9.35E-05;9.42E-05;9.35E-05;0.000105487;-0.023112675;145957;7.90E-05;7.78E-05;1782.68;7.17E-05;0.000123434
2014-02-04 00:00:00+00:00;.SPX;2.13E-05;6.25E-05;1755.06;5.75E-05;2.49E-05;83002;4681;6.72E-05;6.25E-05;6.72E-05;5.75E-05;0.006424935;150002;5.76E-05;5.77E-05;1743.82;2.49E-05;2.35E-05
2014-02-05 00:00:00+00:00;.SPX;3.00E-05;8.97E-05;1751.79;5.82E-05;4.34E-05;83001;4680;8.59E-05;8.97E-05;8.59E-05;5.82E-05;-0.000907231;145956;6.73E-05;6.71E-05;1753.38;4.34E-05;4.98E-05
2014-02-06 00:00:00+00:00;.SPX;1.32E-05;2.25E-05;1773.1;3.93E-05;5.96E-06;83001;4680;3.11E-05;2.25E-05;3.11E-05;3.93E-05;0.011406526;145956;2.37E-05;2.34E-05;1752.99;5.96E-06;4.47E-05
2014-02-07 00:00:00+00:00;.SPX;1.12E-05;3.06E-05;1796.62;5.04E-05;1.14E-05;83001;4681;4.27E-05;3.06E-05;4.27E-05;5.04E-05;0.011537847;150001;3.53E-05;3.52E-05;1776.01;1.14E-05;4.71E-05
2014-02-10 00:00:00+00:00;.SPX;5.77E-06;9.52E-06;1799.66;1.03E-05;5.37E-06;83002;4680;9.76E-06;9.52E-06;9.76E-06;1.03E-05;0.001924436;145957;1.50E-05;1.50E-05;1796.2;5.37E-06;8.59E-06
2014-02-11 00:00:00+00:00;.SPX;9.65E-06;1.52E-05;1819.37;1.80E-05;3.70E-06;83001;4681;1.73E-05;1.52E-05;1.73E-05;1.80E-05;0.010453654;150001;1.48E-05;1.47E-05;1800.45;3.70E-06;2.99E-05
2014-02-12 00:00:00+00:00;.SPX;1.15E-05;2.24E-05;1819.13;1.94E-05;1.11E-05;83002;4680;2.10E-05;2.24E-05;2.10E-05;1.94E-05;-0.000544068;145956;1.76E-05;1.76E-05;1820.12;1.11E-05;2.02E-05
2014-02-13 00:00:00+00:00;.SPX;5.08E-06;1.35E-05;1829.61;2.14E-05;1.15E-05;83001;4680;2.43E-05;1.35E-05;2.43E-05;2.14E-05;0.00811654;145957;2.12E-05;2.10E-05;1814.82;1.15E-05;2.58E-05
2014-02-14 00:00:00+00:00;.SPX;4.99E-06;1.63E-05;1838.51;1.03E-05;5.85E-06;83001;4680;1.47E-05;1.63E-05;1.47E-05;1.03E-05;0.005481378;145957;1.44E-05;1.47E-05;1828.46;5.85E-06;1.59E-05
2014-02-18 00:00:00+00:00;.SPX;5.10E-06;1.32E-05;1841.06;1.23E-05;6.97E-06;83001;4680;1.25E-05;1.32E-05;1.25E-05;1.23E-05;0.001103234;145957;1.40E-05;1.38E-05;1839.03;6.97E-06;6.75E-06
2014-02-19 00:00:00+00:00;.SPX;1.06E-05;2.40E-05;1828.71;3.33E-05;1.72E-05;83001;4680;2.96E-05;2.40E-05;2.96E-05;3.33E-05;-0.005556767;145956;3.44E-05;3.40E-05;1838.9;1.72E-05;5.13E-05
2014-02-20 00:00:00+00:00;.SPX;7.25E-06;2.27E-05;1839.81;2.42E-05;8.56E-06;83001;4680;2.63E-05;2.27E-05;2.63E-05;2.42E-05;0.005761725;145957;2.48E-05;2.49E-05;1829.24;8.56E-06;1.94E-05
2014-02-21 00:00:00+00:00;.SPX;8.03E-06;1.54E-05;1836.46;1.77E-05;9.38E-06;83001;4680;1.69E-05;1.54E-05;1.69E-05;1.77E-05;-0.002507119;145957;1.63E-05;1.60E-05;1841.07;9.38E-06;1.36E-05
2014-02-24 00:00:00+00:00;.SPX;6.00E-06;2.15E-05;1847.56;4.12E-05;9.95E-06;83002;4681;3.40E-05;2.15E-05;3.40E-05;4.12E-05;0.005851811;150001;1.88E-05;1.86E-05;1836.78;9.95E-06;5.76E-05
